dataset,RSE Name,dataset_size_in_rse_tb,last_access_time_of_dataset_in_rse,last_access_time_of_dataset_in_rse,#_files_of_dataset_in_rse,#_accessed_files_of_dataset_in_rse,unique_accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/AlCaPhiSym/Run2018D-v1/RAW,T2_CH_CERN,8.41994,9/17/21,1631874504000,4583,4583,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2016D-03Feb2017-v1/MINIAOD,T2_UK_London_IC,4.76474,6/8/20,1591635360000,1261,1261,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Tau/Run2016E-18Apr2017-v1/MINIAOD,T1_US_FNAL_Disk,1.46614,1/1/70,0,485,485,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016G-18Apr2017-v1/MINIAOD,T1_US_FNAL_Disk,3.51981,1/1/70,0,1413,1413,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BTagCSV/Run2016H-03Feb2017_ver2-v1/MINIAOD,T2_US_Florida,2.55309,1/1/70,0,778,778,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016H-ZMu-07Aug17-v1/RAW-RECO,T2_CH_CERN,21.79713,10/14/20,1602638347000,6739,6739,['t2_ch_cern_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2017E-09Aug2019_UL2017-v1/MINIAOD,T1_US_FNAL_Disk,3.49097,9/21/21,1632227622000,1206,1206,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/EGamma/Run2018A-17Sep2018-v2/MINIAOD,T3_FR_IPNL,12.50361,9/20/21,1632111691000,4790,4790,['t3_fr_ipnl_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2018A-17Sep2018-v2/AOD,T1_RU_JINR_Disk,77.38335,7/2/21,1625264359000,24183,24183,['t1_ru_jinr_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ParkingBPH5/Run2018D-UL2018_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,23.53278,1/1/70,0,7445,7445,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JpsiToMuMu_JpsiPt8_TuneCUEP8M1_13TeV-pythia8/RunIISummer16DR80Premix-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/AODSIM,T3_US_FNALLPC,8.36393,1/1/70,0,2528,2528,['sync_t3_us_fnallpc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PYTHIA6_Tauola_TTbar_TuneZ2star_14TeV/TTI2023Upg14D-PU140_DES23_62_V1-v1/GEN-SIM-DIGI-RAW,T3_US_FNALLPC,8.35369,1/1/70,0,2270,2270,['sync_t3_us_fnallpc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DY2JetsToLL_M-50_LHEZpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T1_US_FNAL_Disk,2.33064,4/27/20,1587988647000,1121,1121,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_TuneCUETP8M1_13TeV-powheg-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12_ext4-v1/MINIAODSIM,T3_CH_CERN_OpenData,6.42231,1/1/70,0,4653,4653,['kati'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T2bW_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISpring16MiniAODv2-PUSpring16Fast_80X_mcRun2_asymptotic_2016_miniAODv2_v0-v1/MINIAODSIM,T2_UK_London_IC,1.13253,1/1/70,0,702,702,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZZTo2L2Nu_13TeV_powheg_pythia8_ext1/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,T2_DE_DESY,1.55691,1/19/38,2147483647000,362,362,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2017F-17Nov2017-v1/AOD,T2_IT_Legnaro,8.31872,1/1/70,0,2420,2420,['sync_t2_it_legnaro'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DiPhotonJetsBox_M60_8TeV-sherpa/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,4.4264,1/1/70,0,1332,1332,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTJets_MSDecays_mass166_5_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,10.14204,1/1/70,0,2742,2742,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WZJetsTo2L2Q_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,1.01331,1/1/70,0,326,326,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T1ttbb_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISpring16MiniAODv2-PUSpring16Fast_80X_mcRun2_asymptotic_2016_miniAODv2_v0-v1/MINIAODSIM,T2_UK_London_IC,1.47663,1/1/70,0,474,474,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_HT-100To200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext2-v1/MINIAODSIM,T2_IT_Legnaro,1.31661,8/23/21,1629727447000,525,525,['t2_it_legnaro_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2017F-17Nov2017-v1/AOD,T2_FR_GRIF_LLR,8.31872,1/1/70,0,2420,2420,['sync_t2_fr_grif_llr'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleEG/Run2016B-23Sep2016-v3/MINIAOD,T1_US_FNAL_Disk,3.41849,1/1/70,0,1289,1289,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/AlCaPhiSym/Run2017B-v1/RAW,T2_CH_CERN,8.28895,11/3/20,1604423441000,3085,3085,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIZeroBias7/Run2017G-17Nov2017-v1/MINIAOD,T2_US_Purdue,1.76195,1/1/70,0,733,733,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Cosmics/Run2017B-UL17-v2/RECO,T1_FR_CCIN2P3_Disk,8.28442,1/1/70,0,2119,2119,"['sync_t2_fr_ccin2p3', 'sync_t1_fr_ccin2p3_disk']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/EGamma/Run2018D-12Nov2019_UL2018-v8/AOD,T1_UK_RAL_Disk,39.66599,8/20/21,1629483177000,3727,3727,['crab_tape_recall'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIHeavyFlavor/HIRun2018A-04Apr2019-v1/AOD,T2_US_Vanderbilt,97.171,4/24/21,1619262885000,28675,28675,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYToLL_M-50_14TeV_TuneCP5_pythia8/PhaseIIMTDTDRAutumn18DR-PU200_103X_upgrade2023_realistic_v2-v2/FEVT,T1_US_FNAL_Disk,4.99983,1/1/70,0,241,241,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T6ttHZ_BR-H_0p6_mStop300to1000_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIAutumn18MiniAOD-PUFall18Fast_102X_upgrade2018_realistic_v15-v2/MINIAODSIM,T2_PK_NCP,8.12386,6/9/20,1591737017000,2580,2580,['sync_t2_pk_ncp'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/AlCaPhiSym/Run2016B-v1/RAW,T2_IT_Rome,8.11099,1/1/70,0,5556,5556,['sync_t2_it_rome'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_DE_DESY,4.13663,7/28/21,1627469953000,1105,1105,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZJetsToNuNu_HT-600To800_13TeV-madgraph/RunIISummer16DR80Premix-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/AODSIM,T2_DE_DESY,2.10556,2/5/21,1612561868000,615,615,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T1bbbb_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv3-PUSummer16v3Fast_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T1_US_FNAL_Disk,1.57684,5/11/20,1589180854000,533,533,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,2.38257,7/31/21,1627767675000,584,584,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_mtop178p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,1.80898,8/20/21,1629467807000,411,411,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYJetsToLL_Pt-100To250_MatchEWPDG20_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,T2_US_Purdue,1.11048,8/31/21,1630392655000,455,455,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MinBias_TuneZ2_7TeV-pythia6/Summer11Leg-START53_LV4-v1/GEN-SIM,T3_CH_CERN_OpenData,10.95514,1/1/70,0,3064,3064,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ST_t-channel_antitop_4f_InclusiveDecays_TuneCP5down_13TeV-powheg-madspin-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T1_US_FNAL_Disk,1.08132,4/24/20,1587747596000,490,490,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-TChiStauStau_x0p5_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PUFall17Fast_94X_mc2017_realistic_v15-v1/MINIAODSIM,T2_US_Florida,1.80259,10/1/20,1601526262000,682,682,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2017F-17Nov2017-v1/AOD,T3_US_FNALLPC,8.01368,8/7/21,1628344723000,2271,2271,"['sync_t3_us_fnallpc', 't3_us_fnallpc_local_users']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ScoutingMonitor/Run2018A-PromptReco-v1/MINIAOD,T2_US_UCSD,1.00222,1/1/70,0,422,422,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias17/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20556,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2015D-16Dec2015-v1/MINIAOD,T2_US_Purdue,2.57282,1/1/70,0,2801,2801,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-15to20_MuEnrichedPt5_TuneCP5_14TeV_pythia8/Phase2HLTTDRWinter20DIGI-PU200_110X_mcRun4_realistic_v3-v2/GEN-SIM-DIGI-RAW,T1_DE_KIT_Disk,7.89519,7/5/20,1593933615000,634,634,['sync_t1_de_kit_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Tau/Run2016C-PromptReco-v2/MINIAOD,T2_US_Vanderbilt,1.20009,1/1/70,0,659,659,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016E-07Aug17-v1/MINIAOD,T2_DE_DESY,2.07099,9/15/20,1600174797000,810,810,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016G-03Feb2017-v1/MINIAOD,T2_UK_London_IC,4.55631,8/16/21,1629088604000,1185,1185,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2017B-UL2017_MiniAODv2_GT36-v1/MINIAOD,T2_UK_SGrid_RALPP,1.13652,1/1/70,0,333,333,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2017C-31Mar2018-v1/MINIAOD,T2_CH_CERN,4.57891,8/26/21,1629966692000,1248,1248,['t2_ch_cern_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SinglePhoton/Run2016G-23Sep2016-v1/AOD,T3_US_FNALLPC,7.8552,1/1/70,0,2393,2393,['sync_t3_us_fnallpc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2017F-31Mar2018-v1/MINIAOD,T1_US_FNAL_Disk,4.48868,8/26/21,1629963763000,1351,1351,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2018A-06Jun2018-v1/MINIAOD,T2_US_Vanderbilt,5.69159,1/1/70,0,1745,1745,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ParkingBPH5/Run2018D-UL2018_MiniAODv2-v1/MINIAOD,T2_US_UCSD,17.88766,1/1/70,0,5577,5577,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12_ext4-v1/MINIAODSIM,T3_CH_CERN_OpenData,3.80992,1/1/70,0,4598,4598,['kati'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T2tt_mStop-400to1200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv3-PUSummer16v3Fast_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T1_US_FNAL_Disk,1.53356,5/14/20,1589466690000,538,538,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_Mtt-1000toInf_TuneCP5_13TeV-powheg-pythia8/Run3Winter20DRPremixMiniAOD-110X_mcRun3_2021_realistic_v6_ext1-v1/GEN-SIM-RAW,T3_US_Colorado,7.75148,8/4/20,1596522216000,372,372,['sync_t3_us_colorado'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_TuneCUETP8M2T4_GluonMoveCRTune_erdON_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v1/MINIAODSIM,T2_DE_DESY,2.6576,12/11/20,1607713944000,787,787,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-15To7000_TuneCUETP8M1_Flat_13TeV-pythia8/RunIISummer17GS-92X_upgrade2017_realistic_v10_NERSCTEST-v51/AODSIM,T1_US_FNAL_Disk,1.51913,1/1/70,0,437,437,['t1_us_fnal_disk_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MinBias_TuneCP5_13TeV-pythia8_test/RunIISummer19UL17DIGI-pilot_106X_mc2017_realistic_v6-v2/GEN-SIM-DIGI-RAW,T1_US_FNAL_Disk,14.99888,6/19/20,1592594255000,587,587,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_TuneCP5CR1_13TeV-powheg-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v2/MINIAODSIM,T1_US_FNAL_Disk,3.87269,1/1/70,0,1248,1248,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_TuneCP5CR2_13TeV-powheg-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v2/MINIAODSIM,T1_US_FNAL_Disk,5.63331,1/1/70,0,1820,1820,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DY4JetsToLL_M-50_TuneZ2Star_8TeV-madgraph/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,2.00106,1/1/70,0,630,630,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016E-23Sep2016-v1/MINIAOD,T2_IT_Legnaro,2.04635,11/7/20,1604741517000,886,886,['t2_it_legnaro_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DarkSUSY_mH_125_mGammaD_20_cT_0_TuneCP5_14TeV_pythia8/PhaseIITDRSpring19DR-PU200_106X_upgrade2023_realistic_v3_ext2-v2/GEN-SIM-DIGI-RAW,T1_DE_KIT_Disk,4.99246,1/1/70,0,382,382,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Muminus_E-200To4000_positiveOE-gun/Run3Winter20DRPremixMiniAOD-110X_mcRun3_2021_realistic_v6-v1/GEN-SIM-RECO,T2_FR_GRIF_LLR,1.79057,1/1/70,0,101,101,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYToEE_M-50_NNPDF31_TuneCP5_14TeV-powheg-pythia8/Run3Summer19DRPremix-BACKFILL_2024Scenario_106X_mcRun3_2024_realistic_v4-v2/GEN-SIM-RAW,T2_TW_NCHC,7.74726,9/29/20,1601361218000,1094,1094,['sync_t2_tw_nchc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2018D-TkAlMinBias-12Nov2019_UL2018_rsb-v1/ALCARECO,T1_UK_RAL_Disk,7.69649,8/26/20,1598460789000,2177,2177,['sync_t1_uk_ral_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2016G-18Apr2017-v1/MINIAOD,T2_US_Wisconsin,3.49029,1/1/70,0,1291,1291,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MET/Run2017C-31Mar2018-v1/MINIAOD,T1_US_FNAL_Disk,2.88683,8/26/21,1629946678000,879,879,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SinglePhoton/Run2017D-17Nov2017-v1/AOD,T1_US_FNAL_Disk,2.64111,1/1/70,0,764,764,['t1_us_fnal_disk_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HeavyFlavor/Run2017G-17Nov2017-v1/MINIAOD,T1_US_FNAL_Disk,8.83634,1/1/70,0,2993,2993,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2018A-UL2018_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,6.37518,7/20/21,1626801579000,2132,2132,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2017A-v1/RAW,T2_CH_CERN,7.64688,1/1/70,0,1328,1328,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WToLNu_1J_13TeV-amcatnloFXFX-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext3-v1/MINIAODSIM,T1_US_FNAL_Disk,2.92526,3/26/20,1585212161000,1145,1145,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MinBiasCenter_13TeV_pythia8/RunIISummer17GS-92X_upgrade2017_realistic_v7_NERSCTEST-v6/GEN-SIM,T1_US_FNAL_Disk,6.92869,1/1/70,0,1684,1684,['t1_us_fnal_disk_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MinBias_TuneZ2star_HFshowerLibrary_7TeV_pythia6/Summer12-LowPU2010_DR42_PU_S0_START42_V17B-v2/AODSIM,T3_CH_CERN_OpenData,1.30181,1/1/70,0,422,422,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/GJets_HT-100To200_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,3.36722,1/1/70,0,914,914,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIHardProbesPeripheral/HIRun2015-PromptReco-v1/AOD,T2_US_Vanderbilt,7.58723,1/1/70,0,2104,2104,['sync_t2_us_vanderbilt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_FullLept_mass175_5_8TeV-mcatnlo/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,1.1762,1/1/70,0,406,406,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias10/Commissioning2021-PromptReco-v1/AOD,T1_US_FNAL_Disk,1.10667,1/1/70,0,370,370,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2018D-HcalCalIsoTrkFilter-12Nov2019_UL2018-v3/ALCARECO,T2_US_Wisconsin,7.31514,1/1/70,0,2235,2235,['sync_t2_us_wisconsin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Charmonium/Run2016G-21Feb2020_UL2016-v1/AOD,T2_BE_UCL,14.45983,9/20/21,1632136480000,4867,4867,['crab_tape_recall'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2016G-03Feb2017-v1/MINIAOD,T2_IN_TIFR,1.3295,5/6/20,1588763673000,355,355,['t2_in_tifr_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ScoutingPFMuons/Run2016G-v1/RAW,T2_US_UCSD,2.97568,1/1/70,0,1789,1789,['t2_us_ucsd_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2018D-JetHTJetPlusHOFilter-12Nov2019_UL2018-v3/RAW-RECO,T2_US_Nebraska,7.28306,1/1/70,0,2372,2372,['sync_t2_us_nebraska'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias/Run2017F-v1/RAW,T2_IT_Bari,4.83487,10/27/20,1603784756000,945,945,['piet'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIHighPt/HIRun2011-hiHighPtTrack-PromptSkim-v1/RECO,T2_IN_TIFR,7.26232,1/1/70,0,5243,5243,['sync_t2_in_tifr'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2018D-12Nov2019_UL2018-v3/MINIAOD,T1_DE_KIT_Disk,6.03859,9/19/21,1632010917000,1875,1875,['t1_de_kit_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HLTPhysics/Run2016H-v1/RAW,T3_KR_KNU,7.22334,4/27/20,1587996619000,2647,2647,['sync_t2_kr_knu'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BToJpsi_pThat-2_TuneCP5-EvtGen_HydjetDrumMB_5p02TeV_pythia8/HINPbPbSpring21MiniAOD-mva98_112X_upgrade2018_realistic_HI_v9-v1/MINIAODSIM,T2_US_MIT,1.25422,1/1/70,0,500,500,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ST_tW_antitop_5f_NoFullyHadronicDecays_mtop1755_TuneCP5_13TeV-powheg-pythia8/RunIISummer19UL17DIGIPremix-BACKFILL_106X_mc2017_realistic_v6-v4/GEN-SIM-DIGI,T2_UK_SGrid_RALPP,7.10725,9/22/20,1600760236000,434,434,['sync_t2_uk_sgrid_ralpp'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/tGluon_FCNC_tGc_14TeV_CompHEP/PhaseIITDRSpring19DR-PU200_106X_upgrade2023_realistic_v3-v2/GEN-SIM-DIGI-RAW,T1_RU_JINR_Disk,19.65672,1/1/70,0,1498,1498,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PAMinBiasUPC/HIRun2013-28Sep2013-v1/RECO,T2_US_Vanderbilt,7.07888,1/1/70,0,2031,2031,['sync_t2_us_vanderbilt'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T1_US_FNAL_Disk,1.1303,2/26/21,1614379759000,422,422,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Z1jet_ZToTauTau1J_TuneCUETP8M2T4_13TeV_powheg_minlo_pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,T2_US_Caltech,1.41055,1/1/70,0,756,756,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Hydjet1p8_TuneDrum_Quenched_MinBias_2760GeV/HiFall13DR53X-NoPileUp_STARTHI53_LV1-v1/GEN-SIM-RECO,T3_KR_KNU,7.02046,1/1/70,0,2273,2273,['sync_t2_kr_knu'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2018D-TkAlMinBias-12Nov2019_UL2018_rsb-v1/ALCARECO,T1_RU_JINR_Disk,6.81114,8/26/20,1598456939000,1913,1913,['sync_t1_ru_jinr_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-15to7000_TuneCP5_Flat_13TeV_pythia8/RunIIAutumn18DR-NoPU_102X_upgrade2018_realistic_v15-v1/GEN-SIM-RAW,T2_FI_HIP,6.78165,1/1/70,0,251,251,['sync_t2_fi_hip'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/W2JetsToLNu_TuneZ2Star_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,10.4164,1/1/70,0,2606,2606,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Zbb_4F_8TeV_madgraph/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,2.61321,1/1/70,0,734,734,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_RHembedded_trans1_tau132_pthad1_30had2_30_v4-f456bdbb960236e5c696adfe9b04eaae/USER,T2_FR_GRIF_LLR,1.43736,1/1/70,0,512,512,['t2_fr_grif_llr_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYJetsToLL_Zpt-0To50_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8/RunIISummer16MiniAODv3-94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T1_US_FNAL_Disk,1.06517,5/21/20,1590099918000,294,294,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
