,dataset,RSE Name,dataset_size_in_rse_tb,last_access_time_of_dataset_in_rse,last_access_time_of_dataset_in_rse.1,#_files_of_dataset_in_rse,#_accessed_files_of_dataset_in_rse,unique_accounts,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,category
3727,/WplusJetsToMuNu_TuneCP5_13TeV-powhegMiNNLO-pythia8-photos/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,T2_US_Nebraska,1.16208,7/31/21,1627763726000,315,315,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3730,/MuOnia/Run2017F-09Aug2019_UL2017-v1/MINIAOD,T1_US_FNAL_Disk,1.58207,8/28/21,1630110927000,615,615,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3742,/TTToHadronic_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAODv2-FSUL18_106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,7.46305,1/1/70,0,2173,2173,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3744,/LowEGJet/Run2017G-09Aug2019_UL2017-v1/AOD,T2_IT_Legnaro,1.19761,8/26/21,1629953384000,358,358,['sync_t2_it_legnaro'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3748,/JetHT/Run2017B-TkAlMinBias-25Jul2019_UL2017-v2/ALCARECO,T2_BE_UCL,1.19259,1/1/70,0,391,391,['sync_t2_be_ucl'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3750,/SingleMuon/Run2018A-UL2018_MiniAODv2_GT36-v1/MINIAOD,T1_US_FNAL_Disk,5.36467,1/1/70,0,1607,1607,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3752,/SingleElectron/Run2016E-21Feb2020_UL2016_HIPM_rsb-v1/AOD,T2_UK_SGrid_RALPP,1.18889,10/10/20,1602370802000,249,249,['sync_t2_uk_sgrid_ralpp'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3755,/JetHT/Run2018D-HcalCalIsoTrkFilter-12Nov2019_UL2018_rsb-v1/ALCARECO,T2_FR_GRIF_LLR,1.18805,8/26/20,1598456941000,381,381,['sync_t2_fr_grif_llr'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3760,/WJetsToLNu_HT-100To200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17DRPremix-PU2017_94X_mc2017_realistic_v11-v2/AODSIM,T2_DE_DESY,13.78883,2/6/21,1612638683000,2786,2786,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
3764,/BuToKstarMuMu_EtaPtFilter_8TeV-pythia6-evtgen/Summer12_DR53X-PU_RD2_START53_V19F-v1/AODSIM,T3_CH_CERN_OpenData,13.33207,1/1/70,0,3969,3969,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3765,/QCD_Pt_170_250_EMEnriched_TuneZ2star_8TeV_pythia6/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,9.5602,1/1/70,0,26958,26958,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3766,/TT_SemiLept_scaledown_8TeV-mcatnlo/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,2.3858,1/1/70,0,750,750,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3767,/EGamma/Run2018D-EXOMONOPOLE-12Nov2019_UL2018-v4/USER,T2_DE_RWTH,1.93689,9/20/21,1632177788000,590,590,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skims
3774,/DisplacedSUSY_stopToBottom_M_800_500mm_TuneCP5_14TeV_pythia8/Run3Summer19DR-106X_mcRun3_2021_realistic_v3-v2/GEN-SIM-DIGI-RAW,T2_FR_IPHC,1.8503,1/19/38,2147483647000,132,132,['t2_fr_iphc_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
3779,/JPsiToMuMu_Pt0to100-pythia8_TuneCP5-gun/Phase2HLTTDRWinter20DIGI-PU200_110X_mcRun4_realistic_v3_ext1-v2/GEN-SIM-DIGI-RAW,T1_DE_KIT_Disk,1.17754,8/28/20,1598611390000,63,63,['sync_t1_de_kit_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upgrades
3780,/BsToJpsiPhi_JpsiPhiFilterDG0_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,T1_US_FNAL_Disk,1.11155,1/1/70,0,325,325,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3786,/JPsiToMuMu_Pt0to100-pythia8_TuneCP5-gun/Phase2HLTTDRWinter20DIGI-PU200_110X_mcRun4_realistic_v3_ext1-v2/GEN-SIM-DIGI-RAW,T2_US_Florida,1.17754,8/28/20,1598611390000,63,63,['sync_t2_us_florida'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upgrades
3788,/HighEGJet/Run2017G-UL2017_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,1.10048,10/7/21,1633572730000,288,288,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3792,/SingleElectron/Run2016E-21Feb2020_UL2016_HIPM_rsb-v1/AOD,T2_IT_Legnaro,1.174,10/8/20,1602196851000,192,192,['sync_t2_it_legnaro'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3793,/WplusJetsToMuNu_TuneCP5_13TeV-powhegMiNNLO-pythia8-photos/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,T1_US_FNAL_Disk,7.14922,8/1/21,1627842744000,1821,1821,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3794,/TTTo2L2Nu_mtop178p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.32588,7/27/21,1627381245000,474,474,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3795,/TTToHadronic_mtop166p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,4.84645,7/27/21,1627380552000,1529,1529,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3796,/LambdaBToJpsiKp_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,2.84639,1/1/70,0,845,845,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3797,/ZeroBias14/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20567,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
3804,/BTagCSV/Run2016G-UL2016_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,1.32944,8/12/21,1628790025000,382,382,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3805,/Tau/Run2016G-21Feb2020_UL2016-v1/MINIAOD,T2_US_Purdue,2.22057,12/17/20,1608194481000,716,716,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3821,/BdToPsi2sKpi_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v3/MINIAODSIM,T1_US_FNAL_Disk,1.76878,1/1/70,0,604,604,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3822,/TT_Mtt-700to1000_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v1/MINIAODSIM,T1_US_FNAL_Disk,1.97321,7/25/21,1627198233000,778,778,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3823,/SingleElectron/Run2016E-21Feb2020_UL2016_HIPM_rsb-v1/AOD,T2_RU_JINR,1.17055,10/8/20,1602184779000,176,176,['sync_t2_ru_jinr'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3825,/SingleMuon/Run2016E-HIPM_UL2016_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,1.01338,1/1/70,0,267,267,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3833,/QCD_Pt-15to7000_TuneCP5_Flat_13TeV_pythia8/Run3Summer19DR-2021ScenarioNZSRECONoPU_106X_mcRun3_2021_realistic_v3-v2/GEN-SIM-RECO,T1_US_FNAL_Disk,11.55967,1/1/70,0,4997,4997,['crab_tape_recall'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
3834,/DoublePion_E-50_etaplus_2_3/Run3Summer19DRPremix-2021ScenarioRECO_106X_mcRun3_2021_realistic_v3-v2/GEN-SIM-RECO,T1_RU_JINR_Disk,14.97622,1/1/70,0,1065,1065,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
3842,/TTToSemiLeptonic_mtop178p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAOD-106X_mc2017_realistic_v6-v2/MINIAODSIM,T1_US_FNAL_Disk,4.96797,10/9/21,1633748940000,1620,1620,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3843,/WZTo3LNu_mllmin01_NNPDF31_TuneCP5_13TeV_powheg_pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,1.36402,7/23/21,1627048241000,389,389,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3844,/TTTo2L2Nu_widthx1p3_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,T2_US_MIT,1.0362,7/25/21,1627244000000,392,392,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3845,/BuToJpsiPhiK_BFilter_8TeV-Pythia6_Evtgen/Summer12_DR53X-PU_RD2_START53_V19F-v3/AODSIM,T3_CH_CERN_OpenData,7.05189,1/1/70,0,2232,2232,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3846,/TToLeptons_t-channel_8TeV-powheg-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,T2_UK_London_IC,1.39232,1/1/70,0,364,364,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3852,/DoubleEG/Run2017B-09Aug2019_UL2017-v1/MINIAOD,T2_BE_IIHE,2.09655,9/18/21,1631999110000,831,831,['t2_be_iihe_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3853,/Charmonium/Run2018C-BPHSkim-12Nov2019_UL2018_rsb-v1/USER,T1_US_FNAL_Disk,1.16442,3/8/20,1583656631000,385,385,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skims
3854,/LowEGJet/Run2017G-09Aug2019_UL2017-v2/MINIAOD,T1_US_FNAL_Disk,5.29024,1/1/70,0,1350,1350,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3855,/VBFH_HToSSTo4Tau_MH-125_TuneCUETP8M1_13TeV-powheg-pythia8/RunIISummer16DR80Premix-PUMoriond17_rp_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/GEN-SIM-RECO,T1_US_FNAL_Disk,1.15725,3/21/20,1584795344000,331,331,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
3856,/TTJets_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIIAutumn18DRPremix-102X_upgrade2018_realistic_v15_ext1-v2/AODSIM,T1_US_FNAL_Disk,57.12303,10/25/20,1603644596000,7089,7089,['t1_us_fnal_disk_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
3865,/DYJetsToLL_Pt-50To100_MatchEWPDG20_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,3.16848,7/31/21,1627770217000,796,796,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3866,/TTToHadronic_mtop173p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T2_US_Florida,1.658,8/3/21,1628034657000,525,525,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3867,/BuToKstarJPsi_EtaPtFilter_8TeV-pythia6-evtgen/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,8.46314,1/1/70,0,2428,2428,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3868,/DY3JetsToLL_M-50_TuneZ2Star_8TeV-madgraph/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,3.28257,1/1/70,0,1841,1841,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3869,/SinglePhoton/Run2017C-09Aug2019_UL2017-v1/MINIAOD,T1_US_FNAL_Disk,1.36753,8/18/21,1629316629000,450,450,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3870,/BdToPsiKstar_BMuonFilter_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.41919,1/1/70,0,394,394,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3871,/ZeroBias7/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20568,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
3872,/SingleMuon/Run2017D-ZMu-25Jul2019_UL2017-v1/RAW-RECO,T1_RU_JINR_Disk,1.15677,1/1/70,0,344,344,['sync_t1_ru_jinr_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3880,/ZeroBias/Run2018D-ForValUL2018-v1/AOD,T1_US_FNAL_Disk,1.1529,1/1/70,0,384,384,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3882,/QCD_Pt-300toInf_EMEnriched_TuneCP5_14TeV_pythia8/Run3Summer21MiniAOD-FlatPU0to70IDEALGT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,T1_US_FNAL_Disk,1.25335,1/1/70,0,325,325,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
3905,/BuToKstarPsi2S_EtaPtFilter_8TeV-pythia6-evtgen/Summer12_DR53X-PU_RD2_START53_V19F-v2/AODSIM,T3_CH_CERN_OpenData,1.00671,1/1/70,0,354,354,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3906,/TTJets_SemiLeptMGDecays_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V19_ext1-v1/AODSIM,T2_UK_London_IC,12.18714,1/1/70,0,3239,3239,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3912,/SingleMuon/Run2016B-ver2_21Feb2020_UL2016_HIPM_WMass_MiniAODv2-v1/MINIAOD,T2_US_Vanderbilt,1.39664,1/1/70,0,364,364,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3916,/BTagCSV/Run2017F-09Aug2019_UL2017-v1/MINIAOD,T1_US_FNAL_Disk,3.53445,8/19/21,1629388681000,1350,1350,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3917,/ParkingBPH4/Run2018C-UL2018_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,3.5914,1/1/70,0,975,975,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3918,/SinglePhoton/Run2016B-HcalCalGammaJet-21Feb2020_UL2016_HIPM-v2/ALCARECO,T2_FR_GRIF_LLR,1.12871,5/5/20,1588706189000,219,219,['sync_t2_fr_grif_llr'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3919,/SinglePhoton/Run2016B-EXOMONOPOLE-21Feb2020_UL2016_HIPM-v2/USER,T2_ES_CIEMAT,1.12791,5/7/20,1588867338000,327,327,['sync_t2_es_ciemat'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skims
3920,/DYToEE_M-50_NNPDF31_TuneCP5_14TeV-powheg-pythia8/Run3Summer21MiniAOD-FlatPU0to70IDEALGT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,T1_US_FNAL_Disk,4.40914,1/1/70,0,1184,1184,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
3921,/SMS-T1qqqq-LLChipm_ctau-200_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17FSPremix-94X_mc2017_realistic_v15_ext1-v1/AODSIM,T2_DE_DESY,6.66951,1/1/70,0,1925,1925,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
3930,/QCD_Pt-300To470_MuEnrichedPt5_TuneCP5_13TeV-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,2.46618,1/1/70,0,753,753,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3931,/DY1JetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,2.11288,1/1/70,0,633,633,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3932,/Muplus_E-200To4000_negativeOE-gun/Run3Winter20DRPremixMiniAOD-110X_mcRun3_2021_realistic_v6-v1/GEN-SIM-RECO,T2_FI_HIP,1.45147,1/14/21,1610586635000,92,92,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
3934,/HeavyFlavor/Run2017G-09Aug2019_UL2017-v1/AOD,T2_IT_Bari,1.12357,10/10/20,1602361057000,436,436,['sync_t2_it_bari'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3936,/SingleElectron/Run2017D-09Aug2019_UL2017-v1/MINIAOD,T1_US_FNAL_Disk,1.62,8/26/21,1629941841000,498,498,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3937,/EGamma/Run2018B-12Nov2019_UL2018-v2/MINIAOD,T1_DE_KIT_Disk,6.06159,9/22/21,1632301636000,1859,1859,['t1_de_kit_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3940,/ZeroBias/Run2018D-SiStripCalZeroBias-12Nov2019_UL2018-v3/ALCARECO,T2_IT_Legnaro,1.115,1/1/70,0,380,380,['sync_t2_it_legnaro'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3941,/QCD_Pt_15to7000_TuneCP5_Flat_14TeV_pythia8/Run3Summer19DR-106X_mcRun3_2023_realistic_v3-v2/GEN-SIM-DIGI-RAW,T1_ES_PIC_Disk,3.48489,1/1/70,0,99,99,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
3949,/DYJetsToLL_Pt-100To250_MatchEWPDG20_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,T1_US_FNAL_Disk,2.3439,9/27/21,1632749082000,1096,1096,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3950,/TTTo2L2Nu_TuneCP5CR1_13TeV-powheg-pythia8/RunIISummer20UL17MiniAOD-106X_mc2017_realistic_v6-v2/MINIAODSIM,T1_US_FNAL_Disk,1.63401,9/18/21,1631965889000,488,488,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3952,/SingleMuon/Run2016G-UL2016_MiniAODv2-v2/MINIAOD,T1_US_FNAL_Disk,1.17963,9/27/21,1632730369000,303,303,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3960,/DoubleMuon/Run2017F-17Nov2017-v1/AOD,T3_US_FNALLPC,8.31872,1/1/70,0,2420,2420,['t3_us_fnallpc_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy data
3962,/SingleKaon_PT200to500_eta1p4To3p1/Phase2HLTTDRWinter20DIGI-PU140_110X_mcRun4_realistic_v3-v3/GEN-SIM-DIGI-RAW,T1_US_FNAL_Disk,4.99967,7/18/20,1595031346000,356,356,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upgrades
3963,/SingleElectron/Run2016E-21Feb2020_UL2016_HIPM_rsb-v1/AOD,T2_UK_SGrid_Bristol,1.10769,10/24/20,1603574392000,242,242,['sync_t2_uk_sgrid_bristol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3966,/WJetsToLNu_HT-600To800_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17DRPremix-PU2017_94X_mc2017_realistic_v11-v1/AODSIM,T2_DE_DESY,5.85344,2/4/21,1612426901000,1040,1040,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
3974,/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,4.44644,8/1/21,1627781503000,1375,1375,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3975,/TTJets_MSDecays_matchingup_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V19-v2/AODSIM,T3_CH_CERN_OpenData,13.91712,1/1/70,0,3756,3756,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
3979,/BTagCSV/Run2017C-09Aug2019_UL2017-v1/MINIAOD,T1_US_FNAL_Disk,1.29842,8/14/21,1628940641000,513,513,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3980,/SingleMuon/Run2017D-ZMu-09Aug2019_UL2017-v1/RAW-RECO,T2_FR_IPHC,13.64679,1/1/70,0,4038,4038,['blochd'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3983,/SingleElectron/Run2016E-21Feb2020_UL2016_HIPM_rsb-v1/AOD,T2_UK_London_IC,1.10516,10/10/20,1602314045000,211,211,['sync_t2_uk_london_ic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3986,/DoubleMuon_gun_FlatPt-1To100/Phase2HLTTDRSummer20ReRECOMiniAOD-PU200_111X_mcRun4_realistic_T15_v1-v1/FEVT,T1_DE_KIT_Disk,4.98815,9/21/21,1632265387000,345,345,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upgrades
3995,/TTToHadronic_hdampDOWN_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16MiniAODv2-106X_mcRun2_asymptotic_v17-v1/MINIAODSIM,T1_US_FNAL_Disk,1.00425,7/29/21,1627576020000,442,442,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
3997,/JetHT/Run2018D-JetHTJetPlusHOFilter-12Nov2019_UL2018-v3/RAW-RECO,T2_IT_Legnaro,1.08807,1/1/70,0,341,341,['sync_t2_it_legnaro'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3998,/JetHT/Run2016B-21Feb2020_ver2_UL2016_HIPM-v1/MINIAOD,T1_US_FNAL_Disk,3.62087,9/21/21,1632226897000,1152,1152,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
3999,/SingleMuon/Run2017B-SiPixelCalSingleMuon-ForPixelALCARECO_UL2017-v1/ALCARECO,T2_HU_Budapest,1.08296,11/5/20,1604550680000,457,457,['sync_t2_hu_budapest'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
4011,/Muminus_E-200To4000_positiveOE-gun/Run3Winter20DRPremixMiniAOD-110X_mcRun3_2021_realistic_v6-v1/GEN-SIM-RECO,T2_IT_Legnaro,1.91441,1/1/70,0,109,109,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
4012,/QCD_HT300to500_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIAutumn18DRPremix-102X_upgrade2018_realistic_v15-v1/AODSIM,T1_ES_PIC_Disk,4.00054,1/1/70,0,500,500,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
4013,/GJet_M80_doubleEMEnriched_8TeV-sherpa/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_PSI,1.07562,1/1/70,0,322,322,['sync_t3_ch_psi'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
4019,/WJetsToLNu_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,4.47678,7/31/21,1627772554000,1177,1177,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
