Unnamed: 0.1,Unnamed: 0,dataset,rse_id,DTier,size_on_tape_[TB],category
138406,138406,/DoubleMu/Run2011A-HZZ-05Jul2011ReReco-ECAL-v1/AOD,T1_US_FNAL_Tape,AOD,0.17064,DPOA
138413,138413,/2C2Jets_TuneZ2_7TeV-alpgen-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.17049,DPOA
138414,138414,/JetHT/Run2012C-EcalRecover_11Dec2012-v1/AOD,T1_US_FNAL_Tape,AOD,0.17045,DPOA
138436,138436,/Cosmics/Run2015C-20Jan2016-v1/AOD,T1_US_FNAL_Tape,AOD,0.16991,DPOA
138502,138502,/DoubleElectron/Run2011A-HZZ-05Aug2011-v1/AOD,T1_US_FNAL_Tape,AOD,0.16803,DPOA
138973,138973,/SingleElectron/Run2015B-05Aug2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.15053,DPOA
139517,139517,/WH_ZH_HToGG_M-125_14TeV-pythia6/Summer12-PU50bx25_POSTLS161_V12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.13595,DPOA
139587,139587,/GluGluToHToGG_M-125_14TeV-powheg-pythia6/Summer12-PU50bx25_POSTLS161_V12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.13434,DPOA
139588,139588,/4B1Jet_TuneZ2_7TeV-alpgen-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.13431,DPOA
139599,139599,/SingleElectron/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.13413,DPOA
139601,139601,/ZeroBias/Run2011B-14Oct2011-v1/AOD,T1_US_FNAL_Tape,AOD,0.13407,DPOA
139612,139612,/VBF_HToGG_M-125_14TeV-powheg-pythia6/Summer12-PU50bx25_POSTLS161_V12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.13375,DPOA
139634,139634,/HINMuon/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.13327,DPOA
139705,139705,/SingleElectron/Run2015C-28Aug2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.1319,DPOA
139733,139733,/BuToJPsiK_2MuEtaFilter_7TeV-pythia6-evtgen/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.13089,DPOA
139797,139797,/DoubleElectron/Run2011A-HWW-03Oct2011-v1/AOD,T1_US_FNAL_Tape,AOD,0.12925,DPOA
139835,139835,/GluGluToHToZZTo4L_M-130_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12827,DPOA
139836,139836,/GluGluToHToZZTo4L_M-126_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12825,DPOA
139838,139838,/GluGluToHToZZTo4L_M-129_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12821,DPOA
139845,139845,/GluGluToHToZZTo4L_M-127_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12811,DPOA
139846,139846,/ElectronHad/Run2012C-EcalRecover_11Dec2012-v1/AOD,T1_US_FNAL_Tape,AOD,0.1281,DPOA
139847,139847,/GluGluToHToZZTo4L_M-128_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12808,DPOA
139851,139851,/GluGluToHToZZTo4L_M-122_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12799,DPOA
139858,139858,/GluGluToHToZZTo4L_M-124_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12788,DPOA
139859,139859,/GluGluToHToZZTo4L_M-123_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12784,DPOA
139868,139868,/GluGluToHToZZTo4L_M-118_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12764,DPOA
139870,139870,/GluGluToHToZZTo4L_M-117_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12761,DPOA
139871,139871,/SingleMu/Run2011A-HZZ-05Aug2011-v1/AOD,T1_US_FNAL_Tape,AOD,0.12761,DPOA
139873,139873,/GluGluToHToZZTo4L_M-116_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12757,DPOA
139909,139909,/GluGluToHToZZTo4L_M-121_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12671,DPOA
139913,139913,/HighMultiplicity/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.12662,DPOA
140002,140002,/GluGluToHToWWTo2LAndTau2Nu_M-140_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12437,DPOA
140007,140007,/GluGluToHToWWTo2LAndTau2Nu_M-135_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12425,DPOA
140015,140015,/GluGluToHToWWTo2LAndTau2Nu_M-130_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12414,DPOA
140018,140018,/GluGluToHToWWTo2LAndTau2Nu_M-125_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12406,DPOA
140033,140033,/GluGluToHToWWTo2LAndTau2Nu_M-115_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.1237,DPOA
140035,140035,/WH_ZH_HToTauTau_M-125_14TeV-pythia6-tauola/Summer12-PU35_POSTLS161_V12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.1236,DPOA
140067,140067,/GluGluToHToWWTo2LAndTau2Nu_M-120_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12262,DPOA
140082,140082,/GluGluToHToWWTo2LAndTau2Nu_M-110_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12237,DPOA
140158,140158,/AToZhToLLTauTau_MA-260_Mh1-125_7TeV-madgraph5-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.12038,DPOA
140218,140218,/Charmonium/Run2015B-16Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.11935,DPOA
140279,140279,/DiPhotonBox_Shat-800ToInf_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11757,DPOA
140299,140299,/GluGluToHToZZTo4L_M-115_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11701,DPOA
140303,140303,/TTToHplusBWB_M-90_7TeV-pythia6-tauola/Fall11-E7TeV_Ave32_50ns-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11692,DPOA
140310,140310,/SUSYGluGluToAToMuMu_M-13_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11678,DPOA
140314,140314,/GluGluToHToZZTo4L_M-119_8TeV-powheg-pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11661,DPOA
140317,140317,/SUSYGluGluToAToMuMu_M-7_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11656,DPOA
140318,140318,/SUSYGluGluToAToMuMu_M-11_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11654,DPOA
140323,140323,/SUSYGluGluToAToMuMu_M-9_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11645,DPOA
140327,140327,/SUSYGluGluToAToMuMu_M-8_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.1164,DPOA
140332,140332,/SUSYGluGluToAToMuMu_M-12_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.1163,DPOA
140343,140343,/SinglePhoton/Run2012C-EcalRecover_11Dec2012-v1/AOD,T1_US_FNAL_Tape,AOD,0.116,DPOA
140349,140349,/SUSYGluGluToAToMuMu_M-10_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11589,DPOA
140352,140352,/SUSYGluGluToAToMuMu_M-6_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11583,DPOA
140365,140365,/SUSYGluGluToAToMuMu_M-5_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11526,DPOA
140370,140370,/SinglePhoton/Run2015B-16Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.11514,DPOA
140375,140375,/TTToHplusBWB_M-160_7TeV-pythia6-tauola/Fall11-E7TeV_Ave32_50ns-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11488,DPOA
140378,140378,/DiPhotonBox_Shat-250To800_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.11485,DPOA
140574,140574,/DoubleMu/Run2011A-HWW-03Oct2011-v1/AOD,T1_US_FNAL_Tape,AOD,0.1107,DPOA
140623,140623,/DiPhotonBox_Shat-50To250_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10988,DPOA
140732,140732,/UnpartmonoJet_S-0_dU-1p4_LU-15_7TeV_Tune4C-pythia8/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10809,DPOA
140851,140851,/DiPhotonBorn_Shat-800ToInf_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10668,DPOA
140878,140878,/BuToY4407K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTMuonia-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10633,DPOA
140889,140889,/ZeroBias/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.10616,DPOA
141005,141005,/BuToY4327K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTMuonia-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.1045,DPOA
141042,141042,/BuToY4647K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTMuonia-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10411,DPOA
141066,141066,/BuToY4407K_BpFilter_7TeV-pythia6-evtgen/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10371,DPOA
141067,141067,/SingleMuon/Run2015B-05Aug2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.1037,DPOA
141171,141171,/BuToY4707K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10281,DPOA
141186,141186,/BuToY4587K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10267,DPOA
141216,141216,/BuToY4707K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10217,DPOA
141229,141229,/BuToY4587K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10204,DPOA
141238,141238,/BuToY4327K_BpFilter_7TeV-pythia6-evtgen/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10191,DPOA
141242,141242,/HINPhoton/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.10183,DPOA
141270,141270,/BuToY4647K_BpFilter_7TeV-pythia6-evtgen/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.10144,DPOA
141438,141438,/HINCaloJetsOther/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.09927,DPOA
141498,141498,/HLTPhysics/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.09833,DPOA
141571,141571,/BuToY4347K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.09711,DPOA
141593,141593,/DoubleMu/Run2011A-HZZ-03Oct2011-v1/AOD,T1_US_FNAL_Tape,AOD,0.09674,DPOA
141595,141595,/HINPFJetsOther/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.09669,DPOA
141611,141611,/BuToY4347K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.09648,DPOA
141651,141651,/BuToY4747K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.09604,DPOA
141659,141659,/ZeroBias6/Run2015B-16Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.09589,DPOA
141669,141669,/ZeroBias5/Run2015B-16Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.09575,DPOA
141671,141671,/ZeroBias2/Run2015B-16Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.09575,DPOA
141690,141690,/BuToY4747K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.09544,DPOA
141693,141693,/BTagMu/Run2015B-16Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.09541,DPOA
141759,141759,/BuToY4387K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.09449,DPOA
141762,141762,/ZeroBias/Run2010B-Dec4ReReco_v1/AOD,T1_US_FNAL_Tape,AOD,0.09446,DPOA
141765,141765,/ZeroBias/Run2010B-Dec22ReReco_v1/AOD,T1_US_FNAL_Tape,AOD,0.09445,DPOA
141805,141805,/BuToY4387K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.09388,DPOA
141833,141833,/DoubleElectron/Run2011A-HWW-05Aug2011-v1/AOD,T1_US_FNAL_Tape,AOD,0.09352,DPOA
141965,141965,/TTToHplusBWB_M-90_7TeV-pythia6-tauola/Fall11-E7TeV_Ave23_50ns-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.09152,DPOA
141987,141987,/ZeroBias/Run2010B-Nov4ReReco_v1/AOD,T1_US_FNAL_Tape,AOD,0.09117,DPOA
141999,141999,/BuToY4307K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.09101,DPOA
142048,142048,/BuToY4307K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.09046,DPOA
142113,142113,/TTToHplusBWB_M-160_7TeV-pythia6-tauola/Fall11-E7TeV_Ave23_50ns-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08954,DPOA
142237,142237,/BuToY4117K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08744,DPOA
142256,142256,/JetHT/Run2015B-05Aug2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.08726,DPOA
142257,142257,/BuToY4107K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08724,DPOA
142259,142259,/BuToY4107K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08724,DPOA
142275,142275,/BuToY4117K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08692,DPOA
142298,142298,/WH_ZH_HToGG_M-125_14TeV-pythia6/Summer12-PU50_POSTLS161_V12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08652,DPOA
142400,142400,/VBF_HToGG_M-125_14TeV-powheg-pythia6/Summer12-PU50_POSTLS161_V12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08542,DPOA
142409,142409,/GluGluToHToGG_M-125_14TeV-powheg-pythia6/Summer12-PU50_POSTLS161_V12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08536,DPOA
142485,142485,/HINCaloJet40/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.08426,DPOA
142495,142495,/QCD_Pt-1800_TuneZ2_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08411,DPOA
142545,142545,/BuToY4167K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08319,DPOA
142577,142577,/BuToY4167K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08266,DPOA
142599,142599,/BuToY4227K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08232,DPOA
142631,142631,/BuToY4227K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.08182,DPOA
142763,142763,/DYToTauTau_M-100to200_TuneZ2Star_8TeV-pythia6-tauola/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07968,DPOA
142767,142767,/BuToY4467K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07955,DPOA
142814,142814,/BuToY4467K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07905,DPOA
142833,142833,/BuToY4427K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07886,DPOA
142847,142847,/BuToY4127K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07878,DPOA
142887,142887,/BuToY4427K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07837,DPOA
142888,142888,/FullTrack/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.07836,DPOA
142891,142891,/BuToY4127K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07829,DPOA
142903,142903,/DoubleMu/Run2011A-HWW-05Aug2011-v1/AOD,T1_US_FNAL_Tape,AOD,0.0781,DPOA
142988,142988,/BuToY4547K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07701,DPOA
143023,143023,/BuToY4547K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07654,DPOA
143076,143076,/MuOnia/Run2015B-16Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.076,DPOA
143168,143168,/BuToY4507K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07416,DPOA
143183,143183,/Tau/Run2015C_25ns-05Oct2015-v1/AOD,T1_US_FNAL_Tape,AOD,0.07401,DPOA
143203,143203,/VBFToHToZZTo4L_M-650_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07381,DPOA
143213,143213,/BuToY4507K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07369,DPOA
143221,143221,/VBFToHToZZTo4L_M-200_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07353,DPOA
143222,143222,/VBFToHToZZTo4L_M-300_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07351,DPOA
143278,143278,/GluGluToHToZZTo2L2Nu_M-1000_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07284,DPOA
143288,143288,/SUSYBBHToBB_M-700_MuEnrichedPt14_TuneZ2_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07272,DPOA
143295,143295,/VBFToHToZZTo4L_M-400_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07264,DPOA
143302,143302,/VBFToHToZZTo4L_M-500_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07251,DPOA
143303,143303,/BuToY4767K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0725,DPOA
143313,143313,/VBFToHToZZTo4L_M-700_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07238,DPOA
143316,143316,/VBFToHToZZTo4L_M-250_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07236,DPOA
143321,143321,/GluGluToHToZZTo2L2Nu_M-1000_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07232,DPOA
143335,143335,/GluGluToHToZZTo2L2Nu_M-650_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07211,DPOA
143339,143339,/BuToY4767K_BpFilter_7TeV-pythia6-evtgen/Fall11-HLTBPh2011_START42_V14B-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07207,DPOA
143351,143351,/VBFToHToZZTo4L_M-550_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07197,DPOA
143375,143375,/GluGluToHToZZTo2L2Nu_M-550_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07155,DPOA
143406,143406,/GluGluToHToZZTo2L2Nu_M-900_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07117,DPOA
143417,143417,/SUSYBBHToBB_M-1000_MuEnrichedPt14_TuneZ2_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07106,DPOA
143436,143436,/VBFToHToZZTo4L_M-350_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07083,DPOA
143460,143460,/VBFToHToZZTo4L_M-275_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.07041,DPOA
143503,143503,/GluGluToHToZZTo2L2Nu_M-500_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.06987,DPOA
143510,143510,/GluGluToHToZZTo2L2Nu_M-350_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.06978,DPOA
143516,143516,/GluGluToHToZZTo2L2Nu_M-400_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.06969,DPOA
143520,143520,/GluGluToHToZZTo2L2Nu_M-450_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.06967,DPOA
143521,143521,/VBFToHToZZTo2L2Nu_M-350_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.06964,DPOA
143544,143544,/GluGluToHToZZTo2L2Nu_M-700_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.06942,DPOA
143554,143554,/VBFToHToZZTo4L_M-225_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0693,DPOA
143562,143562,/GluGluToHToZZTo2L2Nu_M-600_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.06917,DPOA
143570,143570,/VBFToHToZZTo4L_M-800_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.06906,DPOA
143587,143587,/GluGluToHToZZTo2L2Nu_M-200_7TeV-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.06881,DPOA
143590,143590,/SUSYBBHToBB_M-800_MuEnrichedPt14_TuneZ2_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0688,DPOA
